date,admin1,admin2,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice
2022-07-15,Androy,Ambovombe-Androy,Maroalopoty,7207,-25.17,46.25,pulses and nuts,Beans (niebe),120,KG,aggregate,Retail,MGA,2235.29,0.54
2022-07-15,Androy,Bekily,Ambatosola,7209,-24.09,45.33,cereals and tubers,Cassava (dry),290,KG,aggregate,Retail,MGA,1500,0.36
2022-07-15,Androy,Bekily,Ambatosola,7209,-24.09,45.33,cereals and tubers,Maize,51,KG,aggregate,Retail,MGA,2200,0.53
2022-07-15,Androy,Bekily,Ambatosola,7209,-24.09,45.33,cereals and tubers,Rice (imported),64,KG,aggregate,Retail,MGA,2450,0.6
2022-07-15,Androy,Bekily,Ambatosola,7209,-24.09,45.33,cereals and tubers,Rice (local),71,KG,aggregate,Retail,MGA,2800,0.68
2022-07-15,Androy,Bekily,Ambatosola,7209,-24.09,45.33,oil and fats,"Oil (vegetable, imported)",101,L,aggregate,Retail,MGA,10000,2.43
2022-07-15,Androy,Bekily,Ambatosola,7209,-24.09,45.33,pulses and nuts,Beans (niebe),120,KG,aggregate,Retail,MGA,2800,0.68
2022-07-15,Androy,Bekily,Bevitiky,6849,-24.61,45.38,cereals and tubers,Cassava (dry),290,KG,aggregate,Retail,MGA,1500,0.36
2022-07-15,Androy,Bekily,Bevitiky,6849,-24.61,45.38,cereals and tubers,Maize,51,KG,aggregate,Retail,MGA,2200,0.53
2022-07-15,Androy,Bekily,Bevitiky,6849,-24.61,45.38,cereals and tubers,Rice (imported),64,KG,aggregate,Retail,MGA,2450,0.6
2022-07-15,Androy,Bekily,Bevitiky,6849,-24.61,45.38,oil and fats,"Oil (vegetable, imported)",101,L,aggregate,Retail,MGA,11000,2.67
2022-07-15,Androy,Bekily,Bevitiky,6849,-24.61,45.38,pulses and nuts,Beans (niebe),120,KG,aggregate,Retail,MGA,2800,0.68
2022-07-15,Androy,Bekily,Manambahy Bekitro,4645,-24.56,45.3,cereals and tubers,Cassava (dry),290,KG,aggregate,Retail,MGA,1500,0.36
2022-07-15,Androy,Bekily,Manambahy Bekitro,4645,-24.56,45.3,cereals and tubers,Maize,51,KG,aggregate,Retail,MGA,2200,0.53
2022-07-15,Androy,Bekily,Manambahy Bekitro,4645,-24.56,45.3,cereals and tubers,Rice (imported),64,KG,aggregate,Retail,MGA,2450,0.6
2022-07-15,Androy,Bekily,Manambahy Bekitro,4645,-24.56,45.3,cereals and tubers,Rice (local),71,KG,aggregate,Retail,MGA,2800,0.68
2022-07-15,Androy,Bekily,Manambahy Bekitro,4645,-24.56,45.3,oil and fats,"Oil (vegetable, imported)",101,L,aggregate,Retail,MGA,11000,2.67
2022-07-15,Androy,Bekily,Manambahy Bekitro,4645,-24.56,45.3,pulses and nuts,Beans (niebe),120,KG,aggregate,Retail,MGA,2800,0.68
2022-07-15,Androy,Bekily,Mikaikarivo Ambatomainty,7208,-24.16,45.16,cereals and tubers,Cassava (dry),290,KG,aggregate,Retail,MGA,1500,0.36
2022-07-15,Androy,Bekily,Mikaikarivo Ambatomainty,7208,-24.16,45.16,cereals and tubers,Maize,51,KG,aggregate,Retail,MGA,2200,0.53
2022-07-15,Androy,Bekily,Mikaikarivo Ambatomainty,7208,-24.16,45.16,cereals and tubers,Rice (imported),64,KG,aggregate,Retail,MGA,2450,0.6
2022-07-15,Androy,Bekily,Mikaikarivo Ambatomainty,7208,-24.16,45.16,oil and fats,"Oil (vegetable, imported)",101,L,aggregate,Retail,MGA,8500,2.07
2022-07-15,Androy,Bekily,Mikaikarivo Ambatomainty,7208,-24.16,45.16,pulses and nuts,Beans (niebe),120,KG,aggregate,Retail,MGA,2800,0.68
2022-07-15,Androy,Bekily,Morafeno Bekily,738,-24.22,45.32,cereals and tubers,Cassava (dry),290,KG,aggregate,Retail,MGA,1500,0.36
2022-07-15,Androy,Bekily,Morafeno Bekily,738,-24.22,45.32,cereals and tubers,Maize,51,KG,aggregate,Retail,MGA,2100,0.51
2022-07-15,Androy,Bekily,Morafeno Bekily,738,-24.22,45.32,cereals and tubers,Maize (crushed),871,KG,aggregate,Retail,MGA,2400,0.58
2022-07-15,Androy,Bekily,Morafeno Bekily,738,-24.22,45.32,cereals and tubers,Rice (imported),64,KG,aggregate,Retail,MGA,2450,0.6
2022-07-15,Androy,Bekily,Morafeno Bekily,738,-24.22,45.32,cereals and tubers,Rice (local),71,KG,aggregate,Retail,MGA,2800,0.68
2022-07-15,Androy,Bekily,Morafeno Bekily,738,-24.22,45.32,oil and fats,"Oil (vegetable, imported)",101,L,aggregate,Retail,MGA,7000,1.7
2022-07-15,Androy,Bekily,Morafeno Bekily,738,-24.22,45.32,pulses and nuts,Beans (niebe),120,KG,aggregate,Retail,MGA,2300,0.56
2022-07-15,Androy,Bekily,Tanandava,7210,-24.21,45.49,cereals and tubers,Cassava (dry),290,KG,aggregate,Retail,MGA,1500,0.36
2022-07-15,Androy,Bekily,Tanandava,7210,-24.21,45.49,cereals and tubers,Maize,51,KG,aggregate,Retail,MGA,2282.35,0.55
2022-07-15,Androy,Bekily,Tanandava,7210,-24.21,45.49,cereals and tubers,Maize (crushed),871,KG,aggregate,Retail,MGA,2800,0.68
2022-07-15,Androy,Bekily,Tanandava,7210,-24.21,45.49,cereals and tubers,Rice (imported),64,KG,aggregate,Retail,MGA,2450,0.6
2022-07-15,Androy,Bekily,Tanandava,7210,-24.21,45.49,cereals and tubers,Rice (local),71,KG,aggregate,Retail,MGA,2800,0.68
2022-07-15,Androy,Bekily,Tanandava,7210,-24.21,45.49,pulses and nuts,Beans (niebe),120,KG,aggregate,Retail,MGA,2764.71,0.67
2022-07-15,Androy,Tsihombe,Tsihombe,735,-25.32,45.48,cereals and tubers,Cassava (dry),290,KG,aggregate,Retail,MGA,2000,0.49
2022-07-15,Androy,Tsihombe,Tsihombe,735,-25.32,45.48,cereals and tubers,Cassava (fresh),291,KG,aggregate,Retail,MGA,2000,0.49
2022-07-15,Androy,Tsihombe,Tsihombe,735,-25.32,45.48,cereals and tubers,Maize,51,KG,aggregate,Retail,MGA,1600,0.39
2022-07-15,Androy,Tsihombe,Tsihombe,735,-25.32,45.48,cereals and tubers,Maize (crushed),871,KG,aggregate,Retail,MGA,2800,0.68
2022-07-15,Androy,Tsihombe,Tsihombe,735,-25.32,45.48,cereals and tubers,Rice (imported),64,KG,aggregate,Retail,MGA,2450,0.6
2022-07-15,Androy,Tsihombe,Tsihombe,735,-25.32,45.48,cereals and tubers,Rice (local),71,KG,aggregate,Retail,MGA,3150,0.77
2022-07-15,Androy,Tsihombe,Tsihombe,735,-25.32,45.48,pulses and nuts,Beans (niebe),120,KG,aggregate,Retail,MGA,2000,0.49
2022-07-15,Anosy,Amboasary-Atsimo,Amboasary Sud,737,-25.04,46.38,cereals and tubers,Cassava (dry),290,KG,aggregate,Retail,MGA,2500,0.61
2022-07-15,Anosy,Amboasary-Atsimo,Amboasary Sud,737,-25.04,46.38,cereals and tubers,Cassava (fresh),291,KG,aggregate,Retail,MGA,2000,0.49
2022-07-15,Anosy,Amboasary-Atsimo,Amboasary Sud,737,-25.04,46.38,cereals and tubers,Maize,51,KG,aggregate,Retail,MGA,2000,0.49
2022-07-15,Anosy,Amboasary-Atsimo,Amboasary Sud,737,-25.04,46.38,cereals and tubers,Maize (crushed),871,KG,aggregate,Retail,MGA,2400,0.58
2022-07-15,Anosy,Amboasary-Atsimo,Amboasary Sud,737,-25.04,46.38,cereals and tubers,Rice (imported),64,KG,aggregate,Retail,MGA,2362.5,0.57
2022-07-15,Anosy,Amboasary-Atsimo,Amboasary Sud,737,-25.04,46.38,cereals and tubers,Rice (local),71,KG,aggregate,Retail,MGA,2537.5,0.62
2022-07-15,Anosy,Amboasary-Atsimo,Amboasary Sud,737,-25.04,46.38,oil and fats,"Oil (vegetable, imported)",101,L,aggregate,Retail,MGA,8650,2.1
2022-07-15,Anosy,Amboasary-Atsimo,Amboasary Sud,737,-25.04,46.38,pulses and nuts,Beans (niebe),120,KG,aggregate,Retail,MGA,2200,0.53
2022-07-15,Anosy,Amboasary-Atsimo,Mahabo,7204,-24.6,46.26,cereals and tubers,Cassava (dry),290,KG,aggregate,Retail,MGA,1500,0.36
2022-07-15,Anosy,Amboasary-Atsimo,Mahabo,7204,-24.6,46.26,cereals and tubers,Cassava (fresh),291,KG,aggregate,Retail,MGA,1000,0.24
2022-07-15,Anosy,Amboasary-Atsimo,Mahabo,7204,-24.6,46.26,cereals and tubers,Maize,51,KG,aggregate,Retail,MGA,2000,0.49
2022-07-15,Anosy,Amboasary-Atsimo,Mahabo,7204,-24.6,46.26,cereals and tubers,Maize (crushed),871,KG,aggregate,Retail,MGA,4000,0.97
2022-07-15,Anosy,Amboasary-Atsimo,Mahabo,7204,-24.6,46.26,cereals and tubers,Rice (imported),64,KG,aggregate,Retail,MGA,2450,0.6
2022-07-15,Anosy,Amboasary-Atsimo,Mahabo,7204,-24.6,46.26,cereals and tubers,Rice (local),71,KG,aggregate,Retail,MGA,2450,0.6
2022-07-15,Anosy,Amboasary-Atsimo,Mahabo,7204,-24.6,46.26,oil and fats,"Oil (vegetable, imported)",101,L,aggregate,Retail,MGA,9000,2.19
2022-07-15,Anosy,Amboasary-Atsimo,Mahabo,7204,-24.6,46.26,pulses and nuts,Beans (niebe),120,KG,aggregate,Retail,MGA,4000,0.97
2022-07-15,Anosy,Betroka,Ambatomivary,7205,-23.84,45.57,cereals and tubers,Cassava (fresh),291,KG,aggregate,Retail,MGA,1000,0.24
2022-07-15,Anosy,Betroka,Ambatomivary,7205,-23.84,45.57,cereals and tubers,Maize,51,KG,aggregate,Retail,MGA,2000,0.49
2022-07-15,Anosy,Betroka,Ambatomivary,7205,-23.84,45.57,cereals and tubers,Rice (imported),64,KG,aggregate,Retail,MGA,2450,0.6
2022-07-15,Anosy,Betroka,Ambatomivary,7205,-23.84,45.57,cereals and tubers,Rice (local),71,KG,aggregate,Retail,MGA,2450,0.6
2022-07-15,Anosy,Betroka,Ambatomivary,7205,-23.84,45.57,oil and fats,"Oil (vegetable, imported)",101,L,aggregate,Retail,MGA,9000,2.19
2022-07-15,Anosy,Betroka,Ambatomivary,7205,-23.84,45.57,pulses and nuts,Beans (niebe),120,KG,aggregate,Retail,MGA,3200,0.78
2022-07-15,Anosy,Betroka,Bekorobo,7206,-23.73,45.77,cereals and tubers,Cassava (dry),290,KG,aggregate,Retail,MGA,1500,0.36
2022-07-15,Anosy,Betroka,Bekorobo,7206,-23.73,45.77,cereals and tubers,Cassava (fresh),291,KG,aggregate,Retail,MGA,1000,0.24
2022-07-15,Anosy,Betroka,Bekorobo,7206,-23.73,45.77,cereals and tubers,Maize,51,KG,aggregate,Retail,MGA,2000,0.49
2022-07-15,Anosy,Betroka,Bekorobo,7206,-23.73,45.77,cereals and tubers,Rice (imported),64,KG,aggregate,Retail,MGA,2450,0.6
2022-07-15,Anosy,Betroka,Bekorobo,7206,-23.73,45.77,cereals and tubers,Rice (local),71,KG,aggregate,Retail,MGA,2625,0.64
2022-07-15,Anosy,Betroka,Bekorobo,7206,-23.73,45.77,oil and fats,"Oil (vegetable, imported)",101,L,aggregate,Retail,MGA,9800,2.38
2022-07-15,Anosy,Betroka,Bekorobo,7206,-23.73,45.77,pulses and nuts,Beans (niebe),120,KG,aggregate,Retail,MGA,2800,0.68
2022-07-15,Anosy,Betroka,Ianabinda,7203,-23.52,45.94,cereals and tubers,Cassava (dry),290,KG,aggregate,Retail,MGA,2250,0.55
2022-07-15,Anosy,Betroka,Ianabinda,7203,-23.52,45.94,cereals and tubers,Cassava (fresh),291,KG,aggregate,Retail,MGA,1000,0.24
2022-07-15,Anosy,Betroka,Ianabinda,7203,-23.52,45.94,cereals and tubers,Maize,51,KG,aggregate,Retail,MGA,2000,0.49
2022-07-15,Anosy,Betroka,Ianabinda,7203,-23.52,45.94,cereals and tubers,Maize (crushed),871,KG,aggregate,Retail,MGA,2800,0.68
2022-07-15,Anosy,Betroka,Ianabinda,7203,-23.52,45.94,cereals and tubers,Rice (imported),64,KG,aggregate,Retail,MGA,2450,0.6
2022-07-15,Anosy,Betroka,Ianabinda,7203,-23.52,45.94,cereals and tubers,Rice (local),71,KG,aggregate,Retail,MGA,2450,0.6
2022-07-15,Anosy,Betroka,Ianabinda,7203,-23.52,45.94,oil and fats,"Oil (vegetable, imported)",101,L,aggregate,Retail,MGA,9000,2.19
2022-07-15,Anosy,Betroka,Ianabinda,7203,-23.52,45.94,pulses and nuts,Beans (niebe),120,KG,aggregate,Retail,MGA,4000,0.97
2022-07-15,Atsimo Andrefana,Ampanihy Ouest,Amboropotsy,6560,-24.8,44.8,cereals and tubers,Cassava (dry),290,KG,aggregate,Retail,MGA,1500,0.36
2022-07-15,Atsimo Andrefana,Ampanihy Ouest,Amboropotsy,6560,-24.8,44.8,cereals and tubers,Cassava (fresh),291,KG,aggregate,Retail,MGA,1200,0.29
2022-07-15,Atsimo Andrefana,Ampanihy Ouest,Amboropotsy,6560,-24.8,44.8,cereals and tubers,Maize,51,KG,aggregate,Retail,MGA,2517.65,0.61
2022-07-15,Atsimo Andrefana,Ampanihy Ouest,Amboropotsy,6560,-24.8,44.8,cereals and tubers,Maize (crushed),871,KG,aggregate,Retail,MGA,2800,0.68
2022-07-15,Atsimo Andrefana,Ampanihy Ouest,Amboropotsy,6560,-24.8,44.8,cereals and tubers,Rice (imported),64,KG,aggregate,Retail,MGA,2522.06,0.61
2022-07-15,Atsimo Andrefana,Ampanihy Ouest,Amboropotsy,6560,-24.8,44.8,cereals and tubers,Rice (local),71,KG,aggregate,Retail,MGA,2800,0.68
2022-07-15,Atsimo Andrefana,Ampanihy Ouest,Amboropotsy,6560,-24.8,44.8,oil and fats,"Oil (vegetable, imported)",101,L,aggregate,Retail,MGA,7411.76,1.8
2022-07-15,Atsimo Andrefana,Ampanihy Ouest,Amboropotsy,6560,-24.8,44.8,pulses and nuts,Beans (niebe),120,KG,aggregate,Retail,MGA,3000,0.73
2022-07-15,Atsimo Andrefana,Ampanihy Ouest,Ampanihy,733,-24.7,44.75,cereals and tubers,Cassava (dry),290,KG,aggregate,Retail,MGA,1500,0.36
2022-07-15,Atsimo Andrefana,Ampanihy Ouest,Ampanihy,733,-24.7,44.75,cereals and tubers,Cassava (fresh),291,KG,aggregate,Retail,MGA,1350,0.33
2022-07-15,Atsimo Andrefana,Ampanihy Ouest,Ampanihy,733,-24.7,44.75,cereals and tubers,Maize,51,KG,aggregate,Retail,MGA,2200,0.53
2022-07-15,Atsimo Andrefana,Ampanihy Ouest,Ampanihy,733,-24.7,44.75,cereals and tubers,Maize (crushed),871,KG,aggregate,Retail,MGA,2500,0.61
2022-07-15,Atsimo Andrefana,Ampanihy Ouest,Ampanihy,733,-24.7,44.75,cereals and tubers,Rice (imported),64,KG,aggregate,Retail,MGA,2537.5,0.62
2022-07-15,Atsimo Andrefana,Ampanihy Ouest,Ampanihy,733,-24.7,44.75,cereals and tubers,Rice (local),71,KG,aggregate,Retail,MGA,2800,0.68
2022-07-15,Atsimo Andrefana,Ampanihy Ouest,Ampanihy,733,-24.7,44.75,oil and fats,"Oil (vegetable, imported)",101,L,aggregate,Retail,MGA,7500,1.82
2022-07-15,Atsimo Andrefana,Ampanihy Ouest,Ampanihy,733,-24.7,44.75,pulses and nuts,Beans (niebe),120,KG,aggregate,Retail,MGA,3000,0.73
2022-07-15,Atsimo Andrefana,Ampanihy Ouest,Anavoha,6561,-24,44.92,cereals and tubers,Cassava (dry),290,KG,aggregate,Retail,MGA,1600,0.39
2022-07-15,Atsimo Andrefana,Ampanihy Ouest,Anavoha,6561,-24,44.92,cereals and tubers,Cassava (fresh),291,KG,aggregate,Retail,MGA,1200,0.29
2022-07-15,Atsimo Andrefana,Ampanihy Ouest,Anavoha,6561,-24,44.92,cereals and tubers,Maize,51,KG,aggregate,Retail,MGA,2482.35,0.6
2022-07-15,Atsimo Andrefana,Ampanihy Ouest,Anavoha,6561,-24,44.92,cereals and tubers,Rice (imported),64,KG,aggregate,Retail,MGA,2666.18,0.65
2022-07-15,Atsimo Andrefana,Ampanihy Ouest,Anavoha,6561,-24,44.92,cereals and tubers,Rice (local),71,KG,aggregate,Retail,MGA,2872.06,0.7
2022-07-15,Atsimo Andrefana,Ampanihy Ouest,Anavoha,6561,-24,44.92,oil and fats,"Oil (vegetable, imported)",101,L,aggregate,Retail,MGA,8205.88,1.99
2022-07-15,Atsimo Andrefana,Ampanihy Ouest,Anavoha,6561,-24,44.92,pulses and nuts,Beans (niebe),120,KG,aggregate,Retail,MGA,2964.71,0.72
2022-07-15,Atsimo Andrefana,Ampanihy Ouest,Androimpano,6562,-24.88,44.05,cereals and tubers,Cassava (dry),290,KG,aggregate,Retail,MGA,1641.18,0.4
2022-07-15,Atsimo Andrefana,Ampanihy Ouest,Androimpano,6562,-24.88,44.05,cereals and tubers,Cassava (fresh),291,KG,aggregate,Retail,MGA,1000,0.24
2022-07-15,Atsimo Andrefana,Ampanihy Ouest,Androimpano,6562,-24.88,44.05,cereals and tubers,Maize,51,KG,aggregate,Retail,MGA,2435.29,0.59
2022-07-15,Atsimo Andrefana,Ampanihy Ouest,Androimpano,6562,-24.88,44.05,cereals and tubers,Rice (imported),64,KG,aggregate,Retail,MGA,2625,0.64
2022-07-15,Atsimo Andrefana,Ampanihy Ouest,Androimpano,6562,-24.88,44.05,cereals and tubers,Rice (local),71,KG,aggregate,Retail,MGA,3150,0.77
2022-07-15,Atsimo Andrefana,Ampanihy Ouest,Androimpano,6562,-24.88,44.05,oil and fats,"Oil (vegetable, imported)",101,L,aggregate,Retail,MGA,7000,1.7
2022-07-15,Atsimo Andrefana,Ampanihy Ouest,Androimpano,6562,-24.88,44.05,pulses and nuts,Beans (niebe),120,KG,aggregate,Retail,MGA,2964.71,0.72
2022-07-15,Atsimo Andrefana,Ampanihy Ouest,Ankilimivory,6563,-24.47,44.97,cereals and tubers,Cassava (dry),290,KG,aggregate,Retail,MGA,1550,0.38
2022-07-15,Atsimo Andrefana,Ampanihy Ouest,Ankilimivory,6563,-24.47,44.97,cereals and tubers,Maize,51,KG,aggregate,Retail,MGA,2400,0.58
2022-07-15,Atsimo Andrefana,Ampanihy Ouest,Ankilimivory,6563,-24.47,44.97,cereals and tubers,Maize (crushed),871,KG,aggregate,Retail,MGA,2600,0.63
2022-07-15,Atsimo Andrefana,Ampanihy Ouest,Ankilimivory,6563,-24.47,44.97,cereals and tubers,Rice (imported),64,KG,aggregate,Retail,MGA,2537.5,0.62
2022-07-15,Atsimo Andrefana,Ampanihy Ouest,Ankilimivory,6563,-24.47,44.97,cereals and tubers,Rice (local),71,KG,aggregate,Retail,MGA,2887.5,0.7
2022-07-15,Atsimo Andrefana,Ampanihy Ouest,Ankilimivory,6563,-24.47,44.97,oil and fats,"Oil (vegetable, imported)",101,L,aggregate,Retail,MGA,7000,1.7
2022-07-15,Atsimo Andrefana,Ampanihy Ouest,Ankilimivory,6563,-24.47,44.97,pulses and nuts,Beans (niebe),120,KG,aggregate,Retail,MGA,2800,0.68
2022-07-15,Atsimo Andrefana,Ampanihy Ouest,Belafike Haut,6564,-24.3,44.67,cereals and tubers,Maize,51,KG,aggregate,Retail,MGA,2600,0.63
2022-07-15,Atsimo Andrefana,Ampanihy Ouest,Belafike Haut,6564,-24.3,44.67,cereals and tubers,Maize (crushed),871,KG,aggregate,Retail,MGA,2800,0.68
2022-07-15,Atsimo Andrefana,Ampanihy Ouest,Belafike Haut,6564,-24.3,44.67,cereals and tubers,Rice (imported),64,KG,aggregate,Retail,MGA,2450,0.6
2022-07-15,Atsimo Andrefana,Ampanihy Ouest,Belafike Haut,6564,-24.3,44.67,cereals and tubers,Rice (local),71,KG,aggregate,Retail,MGA,3150,0.77
2022-07-15,Atsimo Andrefana,Ampanihy Ouest,Belafike Haut,6564,-24.3,44.67,oil and fats,"Oil (vegetable, imported)",101,L,aggregate,Retail,MGA,8000,1.94
2022-07-15,Atsimo Andrefana,Ampanihy Ouest,Belafike Haut,6564,-24.3,44.67,pulses and nuts,Beans (niebe),120,KG,aggregate,Retail,MGA,3600,0.88
2022-07-15,Atsimo Andrefana,Ampanihy Ouest,Beroy Atsimo,7199,-24,44.67,cereals and tubers,Cassava (dry),290,KG,aggregate,Retail,MGA,1500,0.36
2022-07-15,Atsimo Andrefana,Ampanihy Ouest,Beroy Atsimo,7199,-24,44.67,cereals and tubers,Cassava (fresh),291,KG,aggregate,Retail,MGA,1200,0.29
2022-07-15,Atsimo Andrefana,Ampanihy Ouest,Beroy Atsimo,7199,-24,44.67,cereals and tubers,Maize,51,KG,aggregate,Retail,MGA,2482.35,0.6
2022-07-15,Atsimo Andrefana,Ampanihy Ouest,Beroy Atsimo,7199,-24,44.67,cereals and tubers,Maize (crushed),871,KG,aggregate,Retail,MGA,2800,0.68
2022-07-15,Atsimo Andrefana,Ampanihy Ouest,Beroy Atsimo,7199,-24,44.67,cereals and tubers,Rice (local),71,KG,aggregate,Retail,MGA,2944.12,0.72
2022-07-15,Atsimo Andrefana,Ampanihy Ouest,Beroy Atsimo,7199,-24,44.67,oil and fats,"Oil (vegetable, imported)",101,L,aggregate,Retail,MGA,7411.76,1.8
2022-07-15,Atsimo Andrefana,Ampanihy Ouest,Beroy Atsimo,7199,-24,44.67,pulses and nuts,Beans (niebe),120,KG,aggregate,Retail,MGA,2800,0.68
2022-07-15,Atsimo Andrefana,Ampanihy Ouest,Ejeda,4639,-24.35,44.52,cereals and tubers,Cassava (dry),290,KG,aggregate,Retail,MGA,1650,0.4
2022-07-15,Atsimo Andrefana,Ampanihy Ouest,Ejeda,4639,-24.35,44.52,cereals and tubers,Maize,51,KG,aggregate,Retail,MGA,2500,0.61
2022-07-15,Atsimo Andrefana,Ampanihy Ouest,Ejeda,4639,-24.35,44.52,cereals and tubers,Rice (imported),64,KG,aggregate,Retail,MGA,2625,0.64
2022-07-15,Atsimo Andrefana,Ampanihy Ouest,Ejeda,4639,-24.35,44.52,cereals and tubers,Rice (local),71,KG,aggregate,Retail,MGA,2975,0.72
2022-07-15,Atsimo Andrefana,Ampanihy Ouest,Ejeda,4639,-24.35,44.52,oil and fats,"Oil (vegetable, imported)",101,L,aggregate,Retail,MGA,7000,1.7
2022-07-15,Atsimo Andrefana,Ampanihy Ouest,Ejeda,4639,-24.35,44.52,pulses and nuts,Beans (niebe),120,KG,aggregate,Retail,MGA,2800,0.68
2022-07-15,Atsimo Andrefana,Ampanihy Ouest,Fotadrevo,4640,-24.05,45.02,cereals and tubers,Cassava (dry),290,KG,aggregate,Retail,MGA,1582.35,0.38
2022-07-15,Atsimo Andrefana,Ampanihy Ouest,Fotadrevo,4640,-24.05,45.02,cereals and tubers,Cassava (fresh),291,KG,aggregate,Retail,MGA,1352.94,0.33
2022-07-15,Atsimo Andrefana,Ampanihy Ouest,Fotadrevo,4640,-24.05,45.02,cereals and tubers,Maize,51,KG,aggregate,Retail,MGA,2482.35,0.6
2022-07-15,Atsimo Andrefana,Ampanihy Ouest,Fotadrevo,4640,-24.05,45.02,cereals and tubers,Maize (crushed),871,KG,aggregate,Retail,MGA,2600,0.63
2022-07-15,Atsimo Andrefana,Ampanihy Ouest,Fotadrevo,4640,-24.05,45.02,cereals and tubers,Rice (imported),64,KG,aggregate,Retail,MGA,2522.06,0.61
2022-07-15,Atsimo Andrefana,Ampanihy Ouest,Fotadrevo,4640,-24.05,45.02,cereals and tubers,Rice (local),71,KG,aggregate,Retail,MGA,2800,0.68
2022-07-15,Atsimo Andrefana,Ampanihy Ouest,Fotadrevo,4640,-24.05,45.02,oil and fats,"Oil (vegetable, imported)",101,L,aggregate,Retail,MGA,7823.53,1.9
2022-07-15,Atsimo Andrefana,Ampanihy Ouest,Fotadrevo,4640,-24.05,45.02,pulses and nuts,Beans (niebe),120,KG,aggregate,Retail,MGA,2964.71,0.72
2022-07-15,Atsimo Andrefana,Ampanihy Ouest,Gogogogo,6565,-24.27,44.81,cereals and tubers,Cassava (fresh),291,KG,aggregate,Retail,MGA,1600,0.39
2022-07-15,Atsimo Andrefana,Ampanihy Ouest,Gogogogo,6565,-24.27,44.81,cereals and tubers,Maize,51,KG,aggregate,Retail,MGA,2329.41,0.57
2022-07-15,Atsimo Andrefana,Ampanihy Ouest,Gogogogo,6565,-24.27,44.81,cereals and tubers,Maize (crushed),871,KG,aggregate,Retail,MGA,2740,0.67
2022-07-15,Atsimo Andrefana,Ampanihy Ouest,Gogogogo,6565,-24.27,44.81,cereals and tubers,Rice (imported),64,KG,aggregate,Retail,MGA,2522.06,0.61
2022-07-15,Atsimo Andrefana,Ampanihy Ouest,Gogogogo,6565,-24.27,44.81,cereals and tubers,Rice (local),71,KG,aggregate,Retail,MGA,2800,0.68
2022-07-15,Atsimo Andrefana,Ampanihy Ouest,Gogogogo,6565,-24.27,44.81,oil and fats,"Oil (vegetable, imported)",101,L,aggregate,Retail,MGA,7588.24,1.84
2022-07-15,Atsimo Andrefana,Ampanihy Ouest,Gogogogo,6565,-24.27,44.81,pulses and nuts,Beans (niebe),120,KG,aggregate,Retail,MGA,2800,0.68
2022-07-15,Atsimo Andrefana,Ampanihy Ouest,Itampolo,6566,-24.68,43.95,cereals and tubers,Cassava (fresh),291,KG,aggregate,Retail,MGA,1500,0.36
2022-07-15,Atsimo Andrefana,Ampanihy Ouest,Itampolo,6566,-24.68,43.95,cereals and tubers,Maize,51,KG,aggregate,Retail,MGA,2400,0.58
2022-07-15,Atsimo Andrefana,Ampanihy Ouest,Itampolo,6566,-24.68,43.95,cereals and tubers,Maize (crushed),871,KG,aggregate,Retail,MGA,2800,0.68
2022-07-15,Atsimo Andrefana,Ampanihy Ouest,Itampolo,6566,-24.68,43.95,cereals and tubers,Rice (imported),64,KG,aggregate,Retail,MGA,2625,0.64
2022-07-15,Atsimo Andrefana,Ampanihy Ouest,Itampolo,6566,-24.68,43.95,cereals and tubers,Rice (local),71,KG,aggregate,Retail,MGA,3150,0.77
2022-07-15,Atsimo Andrefana,Ampanihy Ouest,Itampolo,6566,-24.68,43.95,oil and fats,"Oil (vegetable, imported)",101,L,aggregate,Retail,MGA,7000,1.7
2022-07-15,Atsimo Andrefana,Ampanihy Ouest,Maniry,6567,-24.5,44.82,cereals and tubers,Cassava (dry),290,KG,aggregate,Retail,MGA,1541.18,0.37
2022-07-15,Atsimo Andrefana,Ampanihy Ouest,Maniry,6567,-24.5,44.82,cereals and tubers,Cassava (fresh),291,KG,aggregate,Retail,MGA,1000,0.24
2022-07-15,Atsimo Andrefana,Ampanihy Ouest,Maniry,6567,-24.5,44.82,cereals and tubers,Maize,51,KG,aggregate,Retail,MGA,2364.71,0.57
2022-07-15,Atsimo Andrefana,Ampanihy Ouest,Maniry,6567,-24.5,44.82,cereals and tubers,Maize (crushed),871,KG,aggregate,Retail,MGA,2540,0.62
2022-07-15,Atsimo Andrefana,Ampanihy Ouest,Maniry,6567,-24.5,44.82,cereals and tubers,Rice (imported),64,KG,aggregate,Retail,MGA,2552.94,0.62
2022-07-15,Atsimo Andrefana,Ampanihy Ouest,Maniry,6567,-24.5,44.82,cereals and tubers,Rice (local),71,KG,aggregate,Retail,MGA,2872.06,0.7
2022-07-15,Atsimo Andrefana,Ampanihy Ouest,Maniry,6567,-24.5,44.82,oil and fats,"Oil (vegetable, imported)",101,L,aggregate,Retail,MGA,7176.47,1.74
2022-07-15,Atsimo Andrefana,Ampanihy Ouest,Maniry,6567,-24.5,44.82,pulses and nuts,Beans (niebe),120,KG,aggregate,Retail,MGA,2964.71,0.72
